path	parent	name	synapseStore	contentType	used	executed	activityName	activityDescription	libraryPrep	consortium	grant	fileFormat	dataSubtype	runType	modelSystemName	organ	individualID	specimenID	resourceType	isModelSystem	platform	nucleicAcidSource	study	assay	readLength	species	tissue	dataType
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-84.FCHNHK3BBXX_L1_IATTCCT.bam_R1.fastq.gz	syn18457738	ApoE-84.FCHNHK3BBXX_L1_IATTCCT.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_12M_10	ApoE-84	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-85.FCHNHK3BBXX_L2_IATCACG.bam_R1.fastq.gz	syn18457738	ApoE-85.FCHNHK3BBXX_L2_IATCACG.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_24M_4	ApoE-85	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-85.FCHNHK3BBXX_L2_IATCACG.bam_R2.fastq.gz	syn18457738	ApoE-85.FCHNHK3BBXX_L2_IATCACG.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_24M_4	ApoE-85	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-86.FCHNHK3BBXX_L2_ITTAGGC.bam_R1.fastq.gz	syn18457738	ApoE-86.FCHNHK3BBXX_L2_ITTAGGC.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_24M_9	ApoE-86	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-87.FCHNHK3BBXX_L2_IACTTGA.bam_R1.fastq.gz	syn18457738	ApoE-87.FCHNHK3BBXX_L2_IACTTGA.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_24M_7	ApoE-87	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-87.FCHNHK3BBXX_L2_IACTTGA.bam_R2.fastq.gz	syn18457738	ApoE-87.FCHNHK3BBXX_L2_IACTTGA.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_24M_7	ApoE-87	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-88.FCHNHK3BBXX_L2_IGATCAG.bam_R1.fastq.gz	syn18457738	ApoE-88.FCHNHK3BBXX_L2_IGATCAG.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_12M_14	ApoE-88	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-82.FCHNHK3BBXX_L1_IGAGTGG.bam_R2.fastq.gz	syn18457738	ApoE-82.FCHNHK3BBXX_L1_IGAGTGG.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_12M_6	ApoE-82	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-83.FCHNHK3BBXX_L1_IACTGAT.bam_R1.fastq.gz	syn18457738	ApoE-83.FCHNHK3BBXX_L1_IACTGAT.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_24M_5	ApoE-83	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-89.FCHNHK3BBXX_L2_ITAGCTT.bam_R1.fastq.gz	syn18457738	ApoE-89.FCHNHK3BBXX_L2_ITAGCTT.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_24M_17	ApoE-89	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-88.FCHNHK3BBXX_L2_IGATCAG.bam_R2.fastq.gz	syn18457738	ApoE-88.FCHNHK3BBXX_L2_IGATCAG.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_12M_14	ApoE-88	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-83.FCHNHK3BBXX_L1_IACTGAT.bam_R2.fastq.gz	syn18457738	ApoE-83.FCHNHK3BBXX_L1_IACTGAT.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_24M_5	ApoE-83	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-84.FCHNHK3BBXX_L1_IATTCCT.bam_R2.fastq.gz	syn18457738	ApoE-84.FCHNHK3BBXX_L1_IATTCCT.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_12M_10	ApoE-84	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-9.FCHN3VNBBXX_L4_ICGTACG.bam_R1.fastq.gz	syn18457738	ApoE-9.FCHN3VNBBXX_L4_ICGTACG.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_12M_13	ApoE-9	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-9.FCHN3VNBBXX_L4_ICGTACG.bam_R2.fastq.gz	syn18457738	ApoE-9.FCHN3VNBBXX_L4_ICGTACG.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_12M_13	ApoE-9	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-90.FCHNHK3BBXX_L2_IGGCTAC.bam_R1.fastq.gz	syn18457738	ApoE-90.FCHNHK3BBXX_L2_IGGCTAC.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_12M_9	ApoE-90	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-86.FCHNHK3BBXX_L2_ITTAGGC.bam_R2.fastq.gz	syn18457738	ApoE-86.FCHNHK3BBXX_L2_ITTAGGC.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_24M_9	ApoE-86	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-91.FCHNHK3BBXX_L3_IGTGGCC.bam_R1.fastq.gz	syn18457738	ApoE-91.FCHNHK3BBXX_L3_IGTGGCC.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_12M_10	ApoE-91	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-92.FCHNHK3BBXX_L3_IGTTTCG.bam_R1.fastq.gz	syn18457738	ApoE-92.FCHNHK3BBXX_L3_IGTTTCG.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_12M_2	ApoE-92	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-92.FCHNHK3BBXX_L3_IGTTTCG.bam_R2.fastq.gz	syn18457738	ApoE-92.FCHNHK3BBXX_L3_IGTTTCG.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_12M_2	ApoE-92	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-89.FCHNHK3BBXX_L2_ITAGCTT.bam_R2.fastq.gz	syn18457738	ApoE-89.FCHNHK3BBXX_L2_ITAGCTT.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_24M_17	ApoE-89	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-93.FCHNHK3BBXX_L3_ICGTACG.bam_R1.fastq.gz	syn18457738	ApoE-93.FCHNHK3BBXX_L3_ICGTACG.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_24M_6	ApoE-93	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-94.FCHNHK3BBXX_L3_IGAGTGG.bam_R1.fastq.gz	syn18457738	ApoE-94.FCHNHK3BBXX_L3_IGAGTGG.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_12M_8	ApoE-94	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-93.FCHNHK3BBXX_L3_ICGTACG.bam_R2.fastq.gz	syn18457738	ApoE-93.FCHNHK3BBXX_L3_ICGTACG.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_24M_6	ApoE-93	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-95.FCHNHK3BBXX_L3_IACTGAT.bam_R1.fastq.gz	syn18457738	ApoE-95.FCHNHK3BBXX_L3_IACTGAT.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_12M_16	ApoE-95	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-90.FCHNHK3BBXX_L2_IGGCTAC.bam_R2.fastq.gz	syn18457738	ApoE-90.FCHNHK3BBXX_L2_IGGCTAC.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_12M_9	ApoE-90	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-91.FCHNHK3BBXX_L3_IGTGGCC.bam_R2.fastq.gz	syn18457738	ApoE-91.FCHNHK3BBXX_L3_IGTGGCC.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_12M_10	ApoE-91	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-96.FCHNHK3BBXX_L3_IATTCCT.bam_R1.fastq.gz	syn18457738	ApoE-96.FCHNHK3BBXX_L3_IATTCCT.bam_R1.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_12M_15	ApoE-96	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-96.FCHNHK3BBXX_L3_IATTCCT.bam_R2.fastq.gz	syn18457738	ApoE-96.FCHNHK3BBXX_L3_IATTCCT.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE3_12M_15	ApoE-96	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-94.FCHNHK3BBXX_L3_IGAGTGG.bam_R2.fastq.gz	syn18457738	ApoE-94.FCHNHK3BBXX_L3_IGAGTGG.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE4_12M_8	ApoE-94	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
/hpcfs/users/a1647910/211001_APOE_Mm_ASE/00_rawData/fastq/ApoE-95.FCHNHK3BBXX_L3_IACTGAT.bam_R2.fastq.gz	syn18457738	ApoE-95.FCHNHK3BBXX_L3_IACTGAT.bam_R2.fastq.gz	True	application/octet-stream					polyAselection	M2OVE-AD	RF1AG051504	fastq	raw	pairedEnd	APOE-TR	brain	ApoE2_12M_16	ApoE-95	experimentalData	TRUE	HiSeq4000	bulk cell	APOE-TR	rnaSeq	50.0	Mouse	cerebral cortex	geneExpression
